Produto,Rem_index,Rem_taxa,Emissor,Distribuidor,Dt_venc,Dt_carencia,Val_aplic,CETIP_certifica,Liquidez,Dt_obs,Duracao_util,Duracao_meses,Duracao_corr
LCI,CDI,104.0,Bari,Guide,2021-03-27,,10000.0,True,vencimento,2020-03-25,251,12.0,367.0
LCI,CDI,106.0,Maxima,Guide,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCI,CDI,104.0,BTG,BTG,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,BRL,4.1,BRP,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,BRL,4.1,BRP,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,105.0,Bari,Nova Futura,2021-03-22,,10000.0,True,vencimento,2020-03-25,247,12.0,362.0
LCI,CDI,105.0,Bari,Ativa,2021-03-22,,10000.0,False,vencimento,2020-03-25,247,12.0,362.0
LCI,CDI,103.5,BTG,BTG,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,103.0,BRP,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,103.0,BRP,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,104.0,Pine,Pine,2021-03-22,,500.0,False,vencimento,2020-03-25,247,12.0,362.0
LCI,CDI,104.0,Bari,Easynvest,2021-03-22,,1000.0,True,vencimento,2020-03-25,247,12.0,362.0
LCI,CDI,104.0,Bari,Orama,2021-03-22,,10000.0,True,vencimento,2020-03-25,247,12.0,362.0
LCI,CDI,104.0,Bari,modalmais,2021-03-22,,10000.0,True,vencimento,2020-03-25,247,12.0,362.0
LCI,CDI,104.0,BTG,Ourinvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCI,CDI,104.0,Bari,Ourinvest,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
LCI,CDI,102.0,Fidis,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,102.0,Fidis,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,101.0,Pine,modalmais,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,101.0,BTG,modalmais,2021-03-25,,50000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,BRL,4.01,Pine,Pine,2021-03-22,,500.0,False,vencimento,2020-03-25,247,12.0,362.0
LCI,CDI,100.0,Pine,Guide,2021-03-26,,5000.0,True,vencimento,2020-03-25,251,12.0,366.0
LCI,CDI,100.0,Pine,Easynvest,2021-03-25,,100.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,100.0,BTG,Guide,2021-03-24,,50000.0,True,vencimento,2020-03-25,249,12.0,364.0
LCI,CDI,101.0,Pine,Ourinvest,2021-03-20,,1000.0,True,vencimento,2020-03-25,246,12.0,360.0
LCI,CDI,101.0,BTG,Nova Futura,2021-03-21,,50000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCI,BRL,3.9,BRP,modalmais,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCI,CDI,99.5,BTG,Orama,2021-03-22,,10000.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,BRL,6.7,Maxima,Easynvest,2021-02-19,,1015.08,True,vencimento,2020-03-25,226,12.0,331.0
CDB,BRL,6.9,Bari,Nova Futura,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,6.75,Maxima,Orama,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,IPCA,2.95,BMG,Nova Futura,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,6.8,Bari,Easynvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,6.8,Bari,Ativa,2021-03-21,,10000.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,6.75,Maxima,Nova Futura,2021-03-21,,500.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,6.75,Maxima,Easynvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,6.6,Arbi,Easynvest,2021-03-23,,3000.0,True,vencimento,2020-03-25,248,12.0,363.0
CDB,BRL,6.5,NBC,Easynvest,2021-03-25,,2000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,6.5,NBC,Orama,2021-03-25,,3000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,6.75,Maxima,Ourinvest,2021-03-20,,5000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,BRL,6.35,Maxima,Guide,2021-03-27,,5000.0,True,vencimento,2020-03-25,251,12.0,367.0
CDB,BRL,6.4,Bari,modalmais,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,IPCA,2.35,Pine,Pine,2021-03-25,,500.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,6.1,Arbi,Orama,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,IPCA,2.19,CGD,BTG,2021-03-25,,100000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,IPCA,2.15,Pine,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,6.0,NBC,modalmais,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,IPCA,2.1,PAN,Ourinvest,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,IPCA,2.14,CGD,Nova Futura,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,IPCA,2.0,Pine,Easynvest,2021-03-26,,10000.0,True,vencimento,2020-03-25,251,12.0,366.0
CDB,IPCA,2.0,ABC,Easynvest,2021-03-26,,30000.0,True,vencimento,2020-03-25,251,12.0,366.0
CDB,IPCA,2.1,Pine,Nova Futura,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,IPCA,2.25,Pine,Ourinvest,2021-03-20,,1000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,IPCA,1.9,PAN,Easynvest,2021-03-26,,5000.0,True,vencimento,2020-03-25,251,12.0,366.0
CDB,IPCA,1.91,PAN,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,IPCA,2.1,ABC,Nova Futura,2021-03-20,,30000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,143.5,NBC,modalmais,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,143.5,NBC,Easynvest,2021-03-25,,2000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,142.0,NBC,Orama,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,140.0,Maxima,Orama,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,140.0,Arbi,Easynvest,2021-03-23,,7000.0,True,vencimento,2020-03-25,248,12.0,363.0
CDB,CDI,140.0,Maxima,Nova Futura,2021-03-22,,500.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,139.5,Maxima,Easynvest,2021-03-21,,500.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,137.0,Bari,Nova Futura,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,136.0,Maxima,Guide,2021-03-25,,4000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,135.0,Bari,modalmais,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,136.0,Maxima,modalmais,2021-03-22,,1000.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,134.0,Bari,Easynvest,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,140.0,Maxima,Ourinvest,2021-03-20,,5000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,135.0,Bari,Ourinvest,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,5.21,Agibank,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,132.0,Arbi,Orama,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,5.25,Maxima,modalmais,2021-03-22,,1000.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,130.0,Bari,Guide,2021-03-29,,10000.0,True,vencimento,2020-03-25,252,12.0,369.0
CDB,BRL,5.06,Agibank,Guide,2021-03-27,,1000.0,True,vencimento,2020-03-25,251,12.0,367.0
CDB,BRL,5.16,Agibank,Nova Futura,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,5.16,Agibank,Ourinvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,5.06,Agibank,Easynvest,2021-03-22,,1000.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,BRL,5.06,Agibank,Ativa,2021-03-21,,5000.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,123.0,Luso,Easynvest,2021-03-30,,10000.0,True,vencimento,2020-03-25,253,12.0,370.0
CDB,CDI,124.0,Luso,modalmais,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,123.0,Luso,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,4.85,Luso,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,122.0,Semear,modalmais,2021-03-27,,5000.0,True,vencimento,2020-03-25,251,12.0,367.0
CDB,CDI,122.0,Semear,Ourinvest,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,122.0,Agibank,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,124.0,Luso,Ativa,2021-03-21,,20000.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,121.0,Smartbank,Orama,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,121.0,Topazio,Ativa,2021-03-25,,1000.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,121.0,Topazio,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,120.5,Topazio,Orama,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,4.75,Luso,Orama,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,121.0,Topazio,Easynvest,2021-03-23,,10000.0,True,vencimento,2020-03-25,248,12.0,363.0
CDB,CDI,122.0,Agibank,Ourinvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,122.0,Agibank,modalmais,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,122.0,Agibank,Ativa,2021-03-21,,5000.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,120.0,Sofisa,Sofisa,2021-03-25,,1.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,120.0,Maxinvest,modalmais,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,120.0,Omni,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,119.0,Indusval,Guide,2021-03-29,,10000.0,True,vencimento,2020-03-25,252,12.0,369.0
CDB,CDI,118.0,Omni,Ativa,2021-03-30,,10000.0,False,vencimento,2020-03-25,253,12.0,370.0
CDB,BRL,4.7,Omni,Ativa,2021-03-25,,10000.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,4.7,Omni,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,121.0,Agibank,Easynvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,119.0,Indusval,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,119.0,Smartbank,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,119.0,Smartbank,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,119.0,Indusval,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,119.0,Topazio,modalmais,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,120.0,Omni,Easynvest,2021-03-21,,8000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,IPCA,0.8,Maxima,Nova Futura,2021-03-28,,500.0,True,vencimento,2020-03-25,251,12.0,368.0
CDB,IPCA,0.8,Maxima,Easynvest,2021-03-28,,1000.0,True,vencimento,2020-03-25,251,12.0,368.0
CDB,BRL,4.7,Omni,Easynvest,2021-03-22,,8000.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,IPCA,0.8,Maxima,Orama,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,IPCA,0.8,Maxima,Ourinvest,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,123.0,Luso,Ourinvest,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,BRL,4.7,Luso,Easynvest,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,118.0,Indusval,Easynvest,2021-03-23,,5000.0,True,vencimento,2020-03-25,248,12.0,363.0
CDB,CDI,117.0,Luso,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,117.0,Luso,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,117.0,Omni,modalmais,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,116.0,Omni,Guide,2021-03-29,,10000.0,True,vencimento,2020-03-25,252,12.0,369.0
CDB,BRL,4.6,Sofisa,Sofisa,2021-03-25,,1.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,122.0,Ourinvest,Ourinvest,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,BRL,4.66,Agibank,modalmais,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,4.59,Omni,Guide,2021-03-24,,10000.0,True,vencimento,2020-03-25,249,12.0,364.0
CDB,CDI,120.0,Omni,Ourinvest,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,116.0,Indusval,modalmais,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,116.0,Indusval,Terra,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,116.0,Indusval,Nova Futura,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,114.0,Topazio,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,4.7,Luso,Ourinvest,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,BRL,4.7,Omni,Ourinvest,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,BRL,4.7,Luso,Ativa,2021-03-20,,10000.0,False,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,112.0,BMG,Ativa,2021-03-30,,5000.0,False,vencimento,2020-03-25,253,12.0,370.0
CDB,CDI,113.0,C6,Ativa,2021-03-25,,1000.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,4.51,PAN,PAN,2021-03-21,,100.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,111.0,Modal,Ativa,2021-03-30,,10000.0,False,vencimento,2020-03-25,253,12.0,370.0
CDB,CDI,114.0,Rodobens,Easynvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,112.0,BMG,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,117.0,Omni,Nova Futura,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,113.0,Agibank,Nova Futura,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,111.0,C6,Guide,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,111.0,C6,modalmais,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,111.0,C6,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,111.0,C6,Easynvest,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,110.0,Agibank,Guide,2021-03-28,,5000.0,True,vencimento,2020-03-25,251,12.0,368.0
CDB,CDI,112.0,BMG,Nova Futura,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,112.0,BMG,Ourinvest,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,112.0,BIB,modalmais,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,112.0,BMG,Terra,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,112.0,BMG,modalmais,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,111.0,BMG,Easynvest,2021-03-21,,15000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,109.0,Modal,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,109.0,Modal,modalmais,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,109.0,AJRenner,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,109.0,BS2,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,109.0,Modal,BTG,2021-03-25,,20000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,110.0,ABC,ABC,2021-03-22,2021-03-22,1000.0,False,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,108.0,Pine,modalmais,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,108.0,Modal,Easynvest,2021-03-25,,7000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,108.0,Pine,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,108.0,AJRenner,Easynvest,2021-03-25,,15000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,109.0,AJRenner,modalmais,2021-03-22,,10000.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,108.0,BS2,Guide,2021-03-24,,10000.0,True,vencimento,2020-03-25,249,12.0,364.0
CDB,CDI,107.5,BTG,BTG,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,109.0,Modal,Terra,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,109.0,AJRenner,Ativa,2021-03-21,,10000.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,109.0,BS2,modalmais,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,107.0,Pine,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,107.0,Pine,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,107.0,BIB,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,107.0,Daycoval,BTG,2021-03-25,,20000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,107.0,ABC,BTG,2021-03-25,,30000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,107.0,ABC,Orama,2021-03-25,,50000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,4.21,BMG,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,108.0,Parana,Parana,2021-03-22,,500.0,False,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,108.0,Pine,Pine,2021-03-22,,500.0,False,vencimento,2020-03-25,247,12.0,362.0
CDB,BRL,4.4,Omni,Nova Futura,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,108.0,RCI,RCI,2021-03-21,,100.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,108.0,Pine,Nova Futura,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,108.0,BS2,Easynvest,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,108.0,Pine,Terra,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,108.0,ABC,Easynvest,2021-03-21,,30000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,106.0,PAN,Ourinvest,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,107.0,ABC,Ativa,2021-03-22,,30000.0,False,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,106.0,ABC,Guide,2021-03-24,,50000.0,True,vencimento,2020-03-25,249,12.0,364.0
CDB,BRL,4.16,BMG,Ourinvest,2021-03-25,,5000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,BRL,4.16,BMG,Ativa,2021-03-25,,5000.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,PAN,Ativa,2021-03-30,,30000.0,False,vencimento,2020-03-25,253,12.0,370.0
CDB,CDI,107.02,PAN,PAN,2021-03-21,2020-03-25,100.0,False,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,107.0,Pine,Easynvest,2021-03-21,,15000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,105.0,PAN,PAN,2021-03-25,2020-03-25,100.0,False,diaria,2020-03-25,250,12.0,365.0
CDB,CDI,105.0,Parana,Parana,2021-03-25,2020-09-22,500.0,False,diaria,2020-03-25,250,12.0,365.0
CDB,CDI,105.0,Indusval,Easynvest,2021-03-25,,1000.0,True,diaria,2020-03-25,250,12.0,365.0
CDB,CDI,105.0,BBM,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,105.0,BS2,Easynvest,2021-03-25,,10000.0,True,diaria,2020-03-25,250,12.0,365.0
CDB,CDI,105.0,BBM,Orama,2021-03-25,,50000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,105.0,BDMG,Guide,2021-03-24,,10000.0,True,vencimento,2020-03-25,249,12.0,364.0
CDB,CDI,104.5,Haitong,Easynvest,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.5,CGD,Ativa,2021-03-25,,10000.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.5,CGD,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,PAN,Guide,2021-03-26,,30000.0,True,vencimento,2020-03-25,251,12.0,366.0
CDB,BRL,4.15,Indusval,Easynvest,2021-03-23,,10000.0,True,vencimento,2020-03-25,248,12.0,363.0
CDB,CDI,103.5,CGD,Guide,2021-03-29,,10000.0,True,vencimento,2020-03-25,252,12.0,369.0
CDB,BRL,4.16,BMG,Easynvest,2021-03-22,,1000.0,True,vencimento,2020-03-25,247,12.0,362.0
CDB,CDI,104.0,RCI,RCI,2021-03-25,,100.0,False,diaria,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,Haitong,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,AJRenner,Easynvest,2021-03-25,,2000.0,True,diaria,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,Haitong,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,PAN,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,Tricury,Easynvest,2021-03-25,,20000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,BR Partners,modalmais,2021-03-25,,20000.0,True,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,104.0,BR Partners,Ativa,2021-03-25,,30000.0,False,vencimento,2020-03-25,250,12.0,365.0
CDB,CDI,109.0,BS2,Terra,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,109.0,BS2,Ativa,2021-03-20,,10000.0,False,vencimento,2020-03-25,246,12.0,360.0
CDB,CDI,103.5,Haitong,modalmais,2021-03-26,,30000.0,True,vencimento,2020-03-25,251,12.0,366.0
CDB,BRL,4.16,BMG,Nova Futura,2021-03-21,,1000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,BRL,4.16,BMG,modalmais,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
CDB,CDI,103.5,Pine,Pine,2021-03-25,,500.0,False,diaria,2020-03-25,250,12.0,365.0
CDB,CDI,105.0,PAN,modalmais,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCA,CDI,98.0,Alfa,Guide,2021-02-24,,10000.0,True,vencimento,2020-03-25,229,12.0,336.0
LCA,IPCA,1.92,Original,Easynvest,2021-03-26,,2000.0,True,vencimento,2020-03-25,251,12.0,366.0
LCA,IPCA,1.95,Original,Nova Futura,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCA,IPCA,1.59,BRK,Nova Futura,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCA,CDI,112.0,BRK,Nova Futura,2021-03-21,,5000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCA,CDI,112.0,BRK,Terra,2021-03-20,,10000.0,True,vencimento,2020-03-25,246,12.0,360.0
LCA,CDI,112.0,BRK,Ourinvest,2021-03-21,,10000.0,True,vencimento,2020-03-25,246,12.0,361.0
LCA,CDI,111.0,BRK,Orama,2021-03-22,,5000.0,True,vencimento,2020-03-25,247,12.0,362.0
LCA,CDI,104.0,Fibra,Ourinvest,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCA,CDI,103.0,Original,Rico,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCA,CDI,103.0,Original,XP,2021-03-25,,1000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCA,CDI,103.0,Original,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCA,CDI,103.0,Fibra,BTG,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCA,CDI,103.0,Fibra,Nova Futura,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCA,CDI,103.0,Fibra,modalmais,2021-03-25,,10000.0,True,vencimento,2020-03-25,250,12.0,365.0
LCA,CDI,102.0,Indusval,Guide,2021-03-29,,5000.0,True,vencimento,2020-03-25,252,12.0,369.0
